physics_kcet,chemistry_kcet,mathematics_kcet,biology_kcet,physics_theory,chemistry_theory,mathematics_theory,biology_theory,rank
57.30899034158392,60.0,60.0,58.03388748558018,84.08737013064533,89.67766424954357,80.23918133137134,94.31657869012645,26878
48.957676579671784,53.91822752973723,54.91651449889103,53.42210438021095,100.0,88.72666107623853,94.76844653846814,96.03359354005481,23976
43.09746691804648,48.36827517202889,46.7436302798939,45.87996151350288,70.4908823296904,78.16492222171246,72.12854125410152,84.45002861934253,120837
54.57755062022189,49.489760008354615,57.03217503451489,51.356241125303434,71.75876701242896,94.5485428721518,80.94620245485729,100.0,63664
57.85716780535144,59.782010042373976,46.42062775361525,60.0,100.0,93.87467414173636,100.0,96.10721143160359,8397
44.449817188931796,36.8768821983514,38.97513570839328,38.88418394522224,67.39303568756587,77.55996478792161,69.389045197722,63.32484356075003,182949
60.0,54.49870503378877,53.153160463635416,53.52685098614469,98.99678749890626,95.10691652196404,99.47838463703994,89.3674262712176,11762
51.64623734813149,44.44689442740365,37.567537815392704,52.74676258665582,72.77523619971785,86.85770274356832,73.32049390143716,73.09986360280469,115164
39.91276496176955,38.816805862346264,41.771302136730654,50.20833071798419,62.302829260724536,71.36536894225422,71.73082302461314,67.51160616066474,167662
44.25978186446429,52.28287687045941,46.63570944737073,46.52044887336965,82.14434612376752,81.85070959370479,80.40584779541268,59.389319150085356,150626
50.822478013235006,49.628090954969785,54.50164860132499,57.17578835076841,96.77881913407566,91.66166567678236,93.6231176265092,88.79368848478958,32146
54.36314078552693,37.223350645320096,50.848821186011854,42.41890166198685,94.16420436127108,86.7306282713661,68.57068066517417,80.85620582536748,111372
39.98259987229057,52.47681032204868,43.02989033074576,53.58517915225869,91.00392450807567,79.43829222320808,79.54329856617288,87.98569985191915,124925
50.53835574724877,51.38553724409426,57.610741837147124,53.777038796604735,90.71342521089663,84.53834100234674,100.0,83.67657710882544,78946
52.334303155039905,59.04947832605801,59.156140951930745,60.0,92.48068917394914,99.26789538792156,100.0,86.46518058680172,46704
44.50671807131427,48.88389067118044,40.075150479827194,45.733171501037674,86.25572188736724,69.83687111184798,75.41761876257102,75.8885647795404,130669
44.326759159831234,60.0,45.06016216390546,40.34117835148735,68.09824955855532,83.1897159417296,72.98475060012906,80.50567848583306,107974
50.59012421920529,60.0,49.92218049541648,60.0,97.58127249494088,95.70499159133144,87.89671283970836,100.0,23461
46.256460884318024,50.46634232228894,58.5101186510692,56.56416044522227,100.0,88.26846973207402,96.97984452415561,96.62635413600445,17550
54.14042619196733,50.23143393026998,52.84694327113639,41.64007587448144,88.61524365700683,100.0,84.06676044133344,89.14699109641798,96333
37.949807449499396,34.387934062369595,44.20824729354419,39.366095981535324,79.66913991138115,83.28700605593419,65.64788399521352,76.90018679857296,153085
40.38045784507708,43.123062921397015,38.19753787741292,47.81093668012404,86.91450769273278,98.08724343113965,100.0,87.024525499492,124159
60.0,53.477550618567506,58.317806001237514,60.0,100.0,90.04773243690146,100.0,100.0,21134
60.0,54.158174921252765,60.0,60.0,100.0,100.0,84.68841677826074,91.13690629550811,2314
49.198084091008084,33.96080555783905,42.44200731256158,45.94398214565149,66.47629702220986,89.00054535535044,63.83043344597424,68.31163296905498,164721
40.700208658084385,46.4628327520737,38.0514074821248,40.87293330520102,83.6066956250261,95.67574638352816,98.95227147879496,68.58551059359547,102621
55.20934405997738,56.04005047293765,57.61515804034106,58.9005585296742,93.40979968574617,95.47692710197138,77.95265009588682,98.76027630345003,65810
49.99820752199666,42.60883094374138,40.67113872655266,38.42193770913497,69.88313336243532,78.19830527018865,75.1635577111946,83.76209428093672,162435
55.592514519633234,49.72344134356104,55.825498302509025,49.543372315371,85.22094877638371,80.59271835210846,81.36865249972855,71.75617257839197,84723
60.0,45.446320121391466,60.0,60.0,92.22647086900095,85.79583077316452,89.54397264116298,97.74661426466373,38922
54.815990255355715,54.84016523336298,46.52802599108219,51.92048816624332,97.67919003603012,100.0,99.01043866424689,98.11953575149133,57735
40.407214571757244,36.13437853009445,46.004973733551076,48.735212484020266,88.06063033886991,86.06735926828419,64.12346089903156,72.8801983213926,134496
58.67166155416484,50.179859007006925,49.21288477826509,49.53769325781507,91.47174818686587,67.65808518101849,80.64342144790739,94.05198744446042,78548
60.0,60.0,45.49909487747332,53.481004830824965,99.05581985963256,86.13067696499287,89.56280195925832,88.62300190671613,65598
53.16446073019344,55.05488023520991,47.58037474551177,55.728249266775464,99.89812020617647,100.0,90.38745923240195,72.6091657452607,51359
45.026016247063104,46.45028475244429,49.8007095993429,46.02162790195547,75.98058413572916,87.50065327731272,82.81871963614957,82.75427041617318,137424
44.86356785238878,43.972350979240204,57.31729328879635,57.59548878133849,100.0,66.87060006754595,89.64972513874015,89.61976999573369,88669
42.279080274468136,50.75101987572394,52.523046649056504,38.219156969872415,75.55931231044327,68.97937345285204,87.00047631168711,87.91254601981831,130061
54.512289188562434,52.0664191152184,50.86200482415661,38.088902431108984,80.70912545444486,74.80861820064226,96.05409156457401,73.38179154946121,109869
58.54894798554693,55.385309240847505,57.95355134252979,60.0,91.45167888938325,97.97544798014236,91.1817938856566,73.1123701504895,31832
48.84832588317748,47.18675590283367,45.6809821969307,48.191696846513054,90.86993678555038,89.20009277062292,55.576872121445135,75.1449110350208,125341
51.80615483252461,57.475131592187466,51.19633587721852,49.986147939683995,85.35943758560542,91.52247561305745,84.3881154697782,87.38569640992542,102751
39.00511069472455,43.37762085790948,41.77799638757797,44.253316580290516,71.07875014186659,82.4207836055071,64.83226446689663,71.06075964845233,177460
51.20824485200827,44.715785046785385,49.95609520737803,44.17998003608039,76.39377639267896,87.10769524744282,79.09346488629964,71.80906461588441,122327
60.0,49.74496847332262,47.88090930594161,54.63766104622899,85.59411647646772,82.71126625405056,83.57310405268802,95.43477264884793,94059
55.36832717557142,42.46942696806584,49.13970916906465,45.466487715095454,100.0,85.412749214937,96.69717853638213,99.18648133655623,92538
59.02009263412387,55.262025951253925,60.0,60.0,97.61437446974391,92.60399591738745,99.38517397965768,85.49190398795135,42909
48.773407385314314,58.24067097848908,57.16621171657462,54.0351404571278,99.12198120429872,96.50155169103486,89.06766481522861,85.86750469054343,39856
60.0,60.0,59.920259615563225,60.0,80.74405124274206,88.6079945983388,100.0,92.83754494922647,18558
44.51684456369388,49.246826880940716,48.980560914972195,51.4005764670618,88.1012901878006,100.0,96.44685204117047,99.10806954553641,61215
52.2990411045909,49.759776232158,44.9383398712692,47.8435807534452,77.29356818747888,54.74341813458932,76.03215461542851,86.89723836965516,161227
42.48358242928522,50.96639653431576,56.2934721216424,38.431983527406366,77.18972595632479,72.05520835362687,74.8825429582458,92.59232978532933,128775
60.0,58.03439807338855,57.71106835571102,60.0,93.01919733428913,100.0,83.01588565222694,89.48840659961948,32670
60.0,60.0,58.806401081203546,59.205111249346885,100.0,100.0,90.26746847726054,95.39541437223562,2502
59.73972939091296,57.93722840636239,55.3705717126241,59.83962321483099,96.40147648882716,100.0,100.0,99.59527705067623,11312
60.0,50.34409301827061,54.6759246401331,49.4268331250362,85.848957268455,100.0,88.24682933072879,96.23037348591738,31787
56.397796957280114,51.959878490618074,54.71591015786152,48.77962849685145,90.8444703810623,82.19486049819159,69.9411291931687,93.05671288377299,98645
34.31969557339595,40.640074929561756,39.59177992261952,39.267186453321656,71.64559078112055,63.12311789482127,61.25492853453512,78.27072603791098,163322
59.03387344797476,56.4479029056913,60.0,60.0,84.61538913939158,89.79136557395441,100.0,92.87581485780318,8741
57.22846661542658,55.629592283950664,45.65896217319904,56.818896922959276,82.760649857723,100.0,87.23447671663057,91.51027506539769,58882
53.909907222576265,42.98876268518528,47.928008604802294,50.387314682424886,76.33554420858485,83.94389711579966,89.48918270647061,63.127475727739494,115558
46.53947792481505,48.478379700782384,43.67065921517575,55.41546152491444,80.41675640395356,80.21641589700823,90.60293783053498,94.07505489266697,90142
51.26647951214744,45.25602740986402,37.78605191344439,47.30307590742602,84.41660997207006,93.25063333237472,86.9634403984196,84.12509977194611,152434
55.044341218203115,50.99783914786134,49.009524449016936,52.4462730990616,96.19321619643125,86.65441219430653,86.15057791799433,90.76631774758842,60279
49.32812176056427,54.48102737805029,50.52564417960107,44.5646790772019,92.03770654161322,100.0,91.15813111155474,91.92956360845122,90180
26.77597244881684,44.219997593677775,36.530064039408074,32.29719898996919,70.07600643318318,66.43788555307549,67.88138027073211,72.93449038795512,177971
48.868305929447025,33.254464063383274,44.25148801353164,46.0860711592677,61.96759614781142,80.60574736248128,61.40062899992225,72.59196465809697,153447
55.882567058844664,60.0,55.47102308587397,47.972149528220214,74.901839038897,96.36091781762148,100.0,76.43769755218608,44669
44.65021201137105,47.911647076599515,58.1864239074511,47.809216857067256,81.86114341303443,77.5893775331062,100.0,73.50605672929268,57254
60.0,51.07944412450223,48.803927562332575,60.0,98.74116761345543,87.01161741861405,96.79505465272959,80.6556347811555,23280
50.02007447515325,52.85056587801951,48.828138376824484,41.79082737843981,80.00227889285182,100.0,91.35515446423146,84.38421030587261,105570
46.423525092059606,49.09208692506045,43.816603339977355,43.11507630124661,72.26180330673914,62.27331321913229,76.99674572133468,71.45463142434059,124895
57.210229011316926,47.29053531914622,45.171857617312796,54.95696967934205,78.74108567059713,93.04471552111576,100.0,82.76442622439285,49501
54.60417887467791,49.4284090006695,57.373930220815005,48.53510835940347,84.48723902947974,91.51138865820063,82.67536443676337,97.6029758660954,99949
42.34380325177789,39.22317026795598,40.163007750418544,45.03037249570415,60.93873424176223,81.78795845113625,61.90565375750559,56.803896663089574,175637
60.0,56.653841242943564,58.65471355483158,54.187819340852556,94.28756920320006,100.0,93.66010057235991,99.48253813728157,8303
37.29132380393303,42.61621729100889,45.64550503003599,46.97547757669707,70.47915543109202,80.00102294379083,70.4098989021312,85.28544221638043,159075
39.82758366119349,42.28386575849123,33.42513976416519,38.07490366756846,78.96042875363388,87.17186987738897,77.90679953636264,74.95317161947281,170020
47.775967562426395,57.41349482819118,53.53460582672741,55.20412333574088,92.11481374304878,77.97349242259077,78.99006867521842,91.47341235279302,73477
44.51987269478901,42.140681503245425,41.645482658184974,53.97945937973448,80.92926120829377,77.66294353224059,69.18009854298057,78.35744823775242,160958
50.67546071568419,47.30565574199434,59.24047538392594,47.04196360913217,100.0,94.11318828767021,61.66557801258381,94.04801745654657,61873
52.00496611857921,60.0,48.972335184575726,40.38150352572251,80.18803947923408,97.74395840023357,78.77855570272298,80.77272850052347,75761
60.0,57.27122055918633,56.81374621152332,45.549798063095636,77.62253915442264,100.0,67.80045754314757,87.05736922356668,30734
54.07453341337308,60.0,56.157352251207904,49.46656898836699,90.35835335217664,99.13379153765997,90.63762889650599,77.316245104167,42630
47.1585153680822,52.31322790581885,48.851342624527994,52.44083169684525,96.24692404261951,78.21999099306802,96.45232882334932,94.34040538959006,58809
43.16677799792109,39.80661349091876,45.0148537256728,46.25761637280084,71.49820157061849,70.30983309211229,71.38582126046381,74.2082970322235,170604
56.706082860746534,58.09404456148375,55.39222697946496,52.638011355693166,85.80398357360929,86.95935816177695,100.0,100.0,12964
54.76671248431088,59.08938089235482,57.21189445302273,60.0,93.33440867692599,100.0,93.25300576900347,100.0,5542
60.0,52.1922159338711,49.24190535393272,49.18596851152823,88.69388915133086,89.20687935754418,94.34024474935244,89.8867359309976,75591
45.680150011296064,47.36701765319563,39.16331121958443,42.142946064623295,61.52553628225011,66.19271403372471,83.5420698926334,77.81345489515363,129285
52.82213316742762,60.0,56.42417499212648,60.0,97.92381761799194,100.0,88.96663169328343,97.21260924961382,22522
48.02808286057331,38.127577381121164,39.59534554348623,47.90429228070017,97.56979877234657,67.52584265443004,89.71840910621574,71.6862551539504,123760
50.23400731013116,52.187491712308834,43.52020246661913,45.63136082152893,78.97415843690865,77.11906396844672,86.57073489424378,87.02816897696329,117934
49.64538149068128,51.1940619704925,54.42047866822787,39.05713226317531,100.0,100.0,85.77306009603565,93.60153154158944,44262
40.83489474852479,46.48692651572663,46.80891060017392,46.128583327757354,72.60785022024649,88.82174468467827,92.76497224487424,87.87986780556201,100001
41.33936148064518,39.050302237535355,46.66678098161428,42.38488739140964,76.04496703753753,91.43514306335274,81.870401931042,95.13770644601288,144589
50.69357505913372,56.07433955592729,44.72373571176574,51.5598875201136,100.0,91.41297920453934,66.92408767334967,71.82750877856098,101138
60.0,60.0,60.0,60.0,79.11000195384383,76.90811751455914,91.84557742134629,100.0,21388
47.99159858367995,41.66290483523506,42.100659175108675,44.35730588927071,76.21848784183238,70.4913625184017,86.37990797520361,79.26117853952077,136632
58.024935643491816,50.37444070847546,56.90474407032824,52.590032629787224,100.0,92.22003122129819,90.32298325510698,88.34739418688386,39263
39.67658742340142,46.530559786780614,46.552175494723265,38.09130752727779,76.38198539869488,54.243394711928765,74.47327586443038,77.49552781310095,162493
60.0,50.838407157064175,60.0,59.42715473993474,92.67651831944394,87.64613451675896,91.61973363965419,100.0,36121
60.0,60.0,60.0,58.79878979659061,90.95615070989541,95.28885694471944,90.63748049420155,89.18749051933982,43883
55.37674392257515,44.60049396684856,51.64328404292329,51.30747974208657,64.79230562578003,90.12344941921005,71.10378850844651,79.98130745079273,111285
50.35298168449572,52.49781815526953,53.43118807089834,49.22879096572746,82.4486480565261,87.6355767301632,66.95143987411359,92.82431152332202,38744
56.142160659558805,49.39987838224483,51.81405448371544,51.781752340458695,80.15591479577108,100.0,100.0,96.06850582307132,70556
41.042861857032754,40.27525756141668,40.20126302514606,45.246218575469804,58.94030314686044,81.60158467545945,57.88384216986571,85.76637209278945,172238
43.90510405977381,44.88943870397744,42.137517293354094,46.33104007415294,93.99078312640985,78.73011567190075,88.86930481336813,85.43879214795395,120665
60.0,59.55986954795657,60.0,59.84596588157975,97.28691680458252,100.0,100.0,100.0,8046
49.45735777563845,60.0,48.51195586099786,57.322677258076084,99.91210875185398,85.96769384467856,87.11624496009216,91.14124689447351,33831
42.21283243549653,54.06674676953862,53.20310797710752,46.69389691573298,94.50866379412169,75.51177863337149,77.14581954655596,95.24764225038562,63658
60.0,49.59605623235967,52.64886469458669,58.628902613709776,89.87050274722588,100.0,79.09167711299008,100.0,28421
49.53131238107392,34.23905734192762,49.470696639875285,48.141375754079014,85.55433858905867,84.42919637287626,89.0661685304769,94.13544457249189,111488
58.20320344489019,50.67160629179214,60.0,56.53416388046658,100.0,100.0,79.49498222933096,100.0,17719
42.86333985644045,41.56911551634564,38.332688569889115,48.79978832976695,95.982236101349,60.506842409739306,61.84004786850678,74.15367687553102,163909
38.53124228872601,33.48822099872572,46.37963171248819,39.830991511932915,77.6532596458628,63.3326379819119,73.10787269543098,62.8965175828392,149518
48.31774689320807,39.72850009093767,46.385717699678125,50.43754696839425,64.12283577093194,92.55849562694513,76.65630499052945,96.63559307211862,94424
60.0,52.35808987214416,47.883228220146684,56.16277617358315,100.0,87.55142252969043,92.90454956572272,100.0,27817
56.09171005327386,54.48223113544952,56.719318831674585,46.453823575752644,78.10717837550065,92.03738063957525,90.77507680065288,83.94868543371925,75283
50.493061338712344,56.28701820492662,47.528846399197064,55.61599048599404,100.0,100.0,78.67282119798564,92.7688864732299,72565
39.005860456553414,46.882687541424325,47.125173186520065,44.78422619447232,79.28829681028127,81.34966396481488,63.98698889540063,71.51657153721304,162610
48.382928338836884,38.4358063899615,25.539207610661727,35.5516485229675,80.68943357001895,84.8844184838023,65.80680586641489,69.37896006608345,180895
60.0,49.40088131353558,49.95176582260109,60.0,99.73466092876798,97.71160209911665,92.54305071951485,92.0900857725557,33734
45.179109610900156,56.355170261864295,57.290491140919116,42.45763779253079,98.79267761451037,81.66979305448788,80.67351206570368,87.27877352318028,100288
60.0,60.0,60.0,60.0,100.0,97.14908369752256,89.65486171660129,91.9745622800353,15205
32.583109327681626,48.829394574813236,37.478900694594316,40.68333440045968,68.25924030497035,61.704718742204825,66.348575311954,81.31276676466088,166574
44.818045165332826,41.93477681047099,41.29279379570672,46.24573010390595,79.12766525295957,61.750184025856576,75.0527850925883,70.92759251556717,120697
53.92321651180754,40.384885688628856,52.43512101771951,45.24700033969407,92.77628082874567,71.17751210700327,74.90190766799759,66.39267363001332,104309
52.19529411502137,59.88524463727704,56.784402219462905,59.815133319994985,90.44659229308384,100.0,79.60934206182083,100.0,25412
38.55539140448962,53.209891153394274,44.15753304151147,46.66824754211633,79.91269157743696,68.56713835099302,78.00151388035943,84.89621376899548,131036
44.86385171427351,40.55577376767246,46.91097799907132,53.67489506661459,87.15461382055607,100.0,71.91757764278289,88.59386143825193,98083
37.60075373344493,43.52245829354995,44.79453193060697,43.24975376295503,78.16777082231333,67.632231207232,77.88937229567892,82.58484978722953,159812
50.14509466555343,50.181302946163925,44.30562218587072,51.4945226267526,92.41939208668288,83.4955594232109,72.79934736662128,93.3624134769147,95815
57.02633470562244,53.22061653979154,48.7547900786739,44.351499415231785,94.16358363738982,97.81479265568373,85.41455375935425,86.70539726456575,80068
44.72608720168549,45.58485395582472,31.935865438278306,50.16663218741586,91.77749352673814,76.87942212967235,76.04469972496125,72.38496522617247,167546
58.368878773855776,52.81206297415667,48.659339667307535,41.08585911236572,73.89392204533564,94.67840313841069,81.26478094379978,93.21155098530416,85297
46.55879134809259,52.71907672585034,50.76745291812059,51.47756733808268,83.33979992609143,87.74239298875914,88.81052278391574,87.03919130798153,84554
41.121541337327784,49.44227442598014,49.311390187414894,47.76730057952618,84.94703363865786,81.33866499972278,84.80821219407048,81.66961886834034,121720
56.125695061395305,60.0,58.25650898069289,59.95179571598022,100.0,90.48393988031863,87.95768960543471,91.5594449020077,16907
58.52610998389887,57.18705088585613,56.93024614947211,60.0,100.0,100.0,100.0,98.47314975281722,14943
47.98310233310469,49.73852819050811,42.18972379029603,55.30402094628304,95.8328941777024,100.0,81.0481409100823,92.33943352733291,118993
54.638902766492265,54.55511111118817,52.3964736589142,52.871358510709356,83.50765418540288,99.54675694298068,82.13556161607235,99.72412123503224,38044
59.91677887593341,55.48141420411174,51.44612004411913,49.773091587853955,86.11180406359394,69.67366462698376,78.32036905462152,100.0,81590
44.78552141415583,49.646095883238935,52.08361893205051,43.620540074074164,71.04071383625286,66.21077321946636,94.16276917376929,93.99166737856962,110896
59.42517795867527,53.44488324031037,57.99039555770732,60.0,82.28535503601192,91.66255602804615,85.63914239950348,100.0,49012
56.0212191981472,47.31351282028859,53.497874649300336,42.778190847381936,99.86061538368416,95.09559558970376,68.34524221337008,78.06095882153315,113278
59.38651672385459,58.38993049242317,60.0,56.33942791327148,93.12003393145852,100.0,78.77643145292242,100.0,2345
49.66519652676702,50.78118514931855,48.019107475089434,54.33256297964507,76.78848042146969,78.52591763388911,77.6367285637525,81.42691476734076,129831
57.91253821916527,60.0,53.42672256676777,60.0,90.2031291134851,92.31021830458718,87.15990599506621,100.0,26172
50.306867597861626,57.364223598988524,43.03195772515191,51.21833482809396,100.0,95.30736544398869,78.87003148854542,84.43798307525877,80523
37.65519884895895,45.011171843270915,35.0676245160843,39.61313346192365,76.62022414715355,88.75795523649568,76.67336290368243,68.53782093956657,166418
58.17576092358808,60.0,52.02274282208141,59.821566489795444,100.0,79.54009406696332,97.85961612645332,77.43545762458001,15554
56.26599487456102,56.7813412129646,52.52647945031533,45.39401902586026,72.8579997811718,62.104589573432975,92.00061808716382,86.74141099578095,84341
60.0,60.0,60.0,60.0,100.0,100.0,99.94270880508058,100.0,6268
43.39944059642896,41.72487872890689,56.849117198073,46.063813797559014,71.65075668067092,66.45630930736834,92.12565835985052,100.0,125501
53.79405741026079,53.8948891050034,51.58792626835763,47.85530838924186,100.0,86.85949351918684,95.05565224814367,100.0,67408
45.96117650807882,46.335444432771965,51.27841362789853,58.97321809457382,99.69485276492004,86.9207160289325,100.0,84.7086424086623,93057
46.11121378350912,55.63570979814169,39.69691071868711,40.342724473854645,69.72011867709502,95.66060614603178,82.9472959133223,72.58379652278236,141961
59.29473828727584,60.0,60.0,53.396013200408284,96.81148914910041,100.0,100.0,96.05892112624758,5642
37.35007054520955,39.08460124477027,31.57678601699102,46.26738662633252,74.76301077100435,57.84475565436934,59.14687042956418,75.01583412356503,180181
56.92574615263169,55.37557245430896,53.10883486764645,54.85203813184807,86.32791781148813,94.8785401912674,93.73701013132288,81.43172401261238,78480
43.93626578847084,45.999441699410156,40.21778826611862,52.63748309591972,78.12620180831429,92.2005276661069,94.44484707240633,96.23945344026961,146918
50.68642145800328,43.610219357203434,44.50645002726306,40.84716734086751,57.49442010006243,61.96138264871355,93.62399593390509,93.82874537954686,115859
60.0,57.58394375726205,46.74484353207139,49.930256684111384,95.072028230226,91.2998689042868,90.1352515644764,82.83623645385856,38198
39.19730619179848,40.571944070404776,41.678631221150994,33.33115660857386,77.3019840548921,64.10851491628861,62.131448301546,68.47604630215852,180195
53.812295192257864,56.35104402181234,60.0,59.76926853200559,98.85713857504648,100.0,100.0,86.48634182861787,23256
56.15300519416238,60.0,60.0,51.52081918459786,95.76056926983202,100.0,91.70432453581007,84.82058814211429,45306
46.586774372892464,48.16754452733871,51.812288713437496,51.734877534750346,80.21622087864168,68.43420012398327,69.69520771920358,71.16216110184233,123658
49.77688116711545,58.91429823955751,50.32141182618611,55.64711351660255,89.17314382441151,84.41498355799942,93.94229047923032,81.57163712628471,61286
44.41362419646475,55.448799405063895,43.89256900208726,44.367553624885396,81.9996262436294,100.0,100.0,92.1513240589284,98623
47.36063249849378,48.11648616843441,45.27279697004542,49.77141322222486,71.34697517689105,88.4530304966347,95.233071323869,81.11130450992718,110860
54.767153735837944,50.73383274204728,54.54521538745731,60.0,87.54984136808267,92.19665031561297,85.43584147985162,93.65144553728186,59104
60.0,56.23084950131184,49.09233894888575,59.65374673634621,100.0,92.04412692250722,87.32008989531437,86.85706171325653,32051
53.470939640782575,46.11406855185883,54.17432350182099,53.24580095118795,87.51696176398096,74.61245637516777,88.65952811870108,83.46529171802028,104289
37.46004926939534,44.31522395534665,40.36126330631652,48.58682048179389,99.24413769319928,82.42807422681899,69.38711378070724,77.91941401600867,117766
53.83337525451226,60.0,54.22019760194017,60.0,89.78806037423468,100.0,93.42825881610625,100.0,10113
38.65804954413238,36.97990589657791,37.86618914911662,43.0273594538335,81.71056179453778,64.86136703512821,63.744690528515875,79.95306980557038,181696
60.0,60.0,57.7347417769545,54.20242554458249,100.0,95.81654615994988,78.45316197268579,72.97471534315346,17149
56.05497824285525,54.91725142547085,53.1952431257998,53.719092093791126,100.0,84.96640166764605,93.26117018659156,73.60936496585215,78053
44.35510702656224,45.9313182482472,49.01804376742005,46.873953553583654,70.34448486784679,76.06597203621351,94.40700774542152,66.83395709787214,110711
54.12967943586837,54.945452936148754,56.06696455551281,55.66334810176609,100.0,95.21134122266625,86.20335835209018,99.93407988410272,46443
60.0,44.85723817725429,58.01666379914984,56.98903132298081,96.16768959613555,99.7436683206337,100.0,100.0,6691
48.27105280941552,40.52735912256883,41.01953455733751,49.653844064277024,77.91283249793138,77.39961076594467,68.64341981029392,81.5017217146534,168962
53.50867841783145,60.0,49.31162389660972,56.111726237092995,84.45872677394665,74.36825315251521,70.0070264167104,70.28625991279304,84800
53.760806111724605,58.544775648265755,53.857486267937325,55.24196456378427,100.0,100.0,90.82259751906167,86.07141071659584,39549
45.852989210947165,43.16454010761137,49.77633107037121,46.83197449071254,72.03556676995174,83.4689738510712,77.86601628341393,79.14910568510643,121152
46.78305021451048,49.34987206506588,51.75646980177754,44.837626535050916,97.59799786591074,79.47029805655207,88.10823217640174,70.89602364501306,112868
51.33925701136168,45.95332006930632,44.19703018535075,40.55675874541962,71.49285701257878,95.4869614077617,68.75861745081285,79.1876362289268,151104
41.68487813027856,47.55119170909006,60.0,46.080525300636964,94.89515272892041,86.62002386268448,81.6027822074246,64.62175257347857,125837
40.94350623501995,45.90701364657379,36.23381971712297,48.286173713508504,67.61734094650075,84.89428455624893,78.57766882165467,76.95833950170066,172182
48.878699042470394,41.675515202282,53.51617573586445,39.92619615648105,67.72838866788169,98.95744828424452,80.66499907446524,71.88292413568391,117679
36.67870820973196,36.28749827735964,32.61918113796468,45.85462711100591,74.55965194083085,75.83740893977117,69.88963827435957,72.9995271974366,178069
48.31284674155455,51.19706602126248,50.10063657084394,46.14528522205457,88.3947234427551,85.70400751296542,90.581650801122,88.39439927162196,110202
60.0,60.0,56.86613096021603,60.0,90.3697505098639,100.0,100.0,100.0,3726
29.48440886762341,40.43900011376507,43.3818884001024,38.998538580663094,70.92908594259124,74.86626232474589,68.88844020057117,76.54397569166896,168677
48.900176680417,53.02196895671593,58.49052788895751,50.58652847951253,79.7552045924993,69.79835956759244,100.0,89.49823889008682,62673
50.09713844399579,49.5146222164939,51.04169957097112,60.0,76.32182548832438,91.31755917837782,94.60975328865314,97.81287839652995,64306
42.2882427886287,40.40229948954187,43.20209040599045,44.004471613877946,65.56295241073494,78.27344573471021,63.33179713622248,63.12648297472427,166730
57.36577739464955,53.5066608789193,56.57695485806321,51.93615949479164,84.42706198350055,83.29633322765162,95.34947115093243,93.01367057939903,72076
53.71014267790876,51.29285589849903,53.23215832555094,49.602616580408785,90.64365569496528,75.3614786938845,87.35581571203413,74.444488738989,115079
49.21124527892337,49.24574909703171,49.673498578290065,40.5642859759582,67.02465400924662,74.88032135940948,65.7810673912801,80.82861141514697,147041
50.815302351799005,38.17029661159647,47.95677489334523,39.61319858247037,91.2505156248889,80.48157987899747,77.30237263181968,81.06007882267679,117000
60.0,59.679966150599085,52.04273897347677,60.0,98.61366590401846,71.5497583870128,98.61539770219352,96.47360358560701,11127
